Gender,Car_Owner,Propert_Owner,Children,Annual_income,Type_Income,Education,Marital_status,Housing_type,Age,Employed_exp,Type_Occupation,Family_Members,label
1,1,0,1,193500.0,3,1,1,1,49.0,11.0,18,3,0
0,0,1,2,180000.0,0,4,1,1,35.0,11.0,3,4,0
0,1,0,1,315000.0,0,1,1,1,30.0,6.0,18,3,0
1,1,1,0,180000.0,1,1,1,1,65.0,0.0,18,2,0
0,0,0,0,90000.0,1,4,3,2,64.0,0.0,18,1,0
1,1,0,0,180000.0,3,1,1,5,32.0,6.0,3,2,0
0,0,1,0,112500.0,3,1,0,1,35.0,3.0,3,2,0
1,1,0,2,157500.0,3,4,1,2,34.0,3.0,1,4,0
0,0,1,0,135000.0,3,4,1,1,50.0,14.0,1,2,0
1,1,0,0,315000.0,3,1,1,1,43.0,10.0,10,2,0
0,1,1,0,112500.0,3,4,4,1,54.0,7.0,18,1,0
0,0,1,0,135000.0,1,4,1,1,63.0,0.0,18,2,0
1,1,0,1,99000.0,1,4,1,1,51.0,0.0,18,3,0
1,1,1,2,900000.0,0,1,1,1,27.0,3.0,10,4,0
1,1,0,0,270000.0,0,1,3,1,26.0,0.0,3,1,0
0,0,0,1,112500.0,0,1,1,5,34.0,9.0,3,3,0
0,0,0,1,180000.0,2,1,1,1,39.0,7.0,3,3,0
0,0,1,0,141750.0,1,1,1,1,56.0,0.0,18,2,0
0,0,1,0,180000.0,3,1,1,1,53.0,12.0,14,2,0
0,0,1,0,112500.0,2,4,0,1,51.0,17.0,11,2,0
0,0,1,1,225000.0,3,4,1,5,27.0,0.0,1,3,0
0,0,0,0,270000.0,3,2,0,1,24.0,1.0,11,2,0
1,1,0,0,202500.0,3,1,1,1,42.0,8.0,18,2,0
1,1,1,0,135000.0,3,4,1,3,41.0,22.0,4,2,0
1,1,1,2,292500.0,0,4,1,1,33.0,7.0,18,4,0
0,0,1,0,202500.0,3,4,0,1,30.0,5.0,3,2,0
0,1,0,0,99000.0,3,4,1,1,41.0,15.0,2,2,0
1,0,1,0,202500.0,0,4,1,1,48.0,5.0,8,2,0
0,0,1,0,306000.0,0,1,1,1,41.0,9.0,18,2,0
0,0,0,0,148500.0,1,4,4,1,57.0,0.0,18,1,0
0,0,0,1,135000.0,3,1,1,1,29.0,4.0,3,3,0
1,1,0,0,180000.0,0,4,1,2,39.0,7.0,4,2,0
0,0,1,1,180000.0,1,1,1,1,52.0,0.0,18,3,0
0,0,1,0,157500.0,1,4,4,1,65.0,0.0,18,1,0
0,0,1,0,247500.0,0,1,3,1,59.0,38.0,3,1,0
0,0,0,0,112500.0,0,1,3,5,25.0,1.0,8,1,0
1,1,1,0,180000.0,3,4,1,1,47.0,0.0,8,2,0
0,0,1,2,103500.0,3,4,1,1,44.0,18.0,11,4,0
0,0,0,0,198000.0,1,4,4,1,60.0,0.0,18,1,0
0,1,1,1,135000.0,0,1,1,1,31.0,7.0,18,3,0
1,0,0,0,67500.0,2,4,1,1,32.0,8.0,8,2,0
1,1,1,0,202500.0,3,4,1,1,51.0,33.0,8,2,0
0,1,0,0,315000.0,0,4,0,1,54.0,3.0,3,2,0
0,0,1,0,292500.0,3,1,1,1,51.0,25.0,6,2,0
0,1,1,0,148500.0,0,4,1,3,47.0,6.0,3,2,0
0,1,1,0,202500.0,3,1,4,1,33.0,4.0,10,1,0
1,1,1,0,180000.0,3,4,1,1,59.0,7.0,4,2,0
0,0,1,0,90000.0,3,4,1,1,30.0,2.0,18,2,0
1,1,1,1,135000.0,3,4,1,1,42.0,8.0,9,3,0
0,0,1,0,135000.0,2,2,3,5,27.0,6.0,18,1,0
0,0,0,0,261000.0,0,2,1,1,27.0,3.0,18,2,0
0,0,1,1,135000.0,3,1,1,1,43.0,22.0,6,3,0
0,0,1,0,112500.0,3,4,1,1,50.0,2.0,6,2,0
1,1,0,0,135000.0,3,4,1,1,29.0,4.0,14,2,0
0,0,1,0,135000.0,3,4,4,1,60.0,26.0,6,1,0
1,1,1,0,360000.0,1,4,1,1,38.0,0.0,18,2,0
0,0,0,2,171000.0,3,4,1,1,40.0,3.0,3,4,0
0,0,0,1,40500.0,2,4,1,4,36.0,5.0,2,3,0
0,0,0,0,130500.0,3,4,0,1,41.0,13.0,1,2,0
0,0,0,0,306000.0,0,1,1,1,29.0,4.0,10,2,0
0,1,0,0,202500.0,0,4,1,2,58.0,3.0,0,2,0
0,0,1,0,112500.0,3,4,1,1,64.0,1.0,18,2,0
1,1,0,2,112500.0,3,4,1,1,36.0,1.0,8,4,0
0,0,0,0,90000.0,3,4,1,1,48.0,9.0,15,2,0
0,1,0,0,153000.0,1,4,4,1,65.0,0.0,18,1,0
0,1,0,1,135000.0,3,1,1,4,31.0,2.0,0,3,0
0,0,1,0,180000.0,1,4,3,1,56.0,0.0,18,1,0
0,0,0,0,112500.0,1,4,1,1,58.0,0.0,18,2,0
0,0,0,0,90000.0,3,1,2,1,60.0,4.0,3,1,0
1,1,1,2,157500.0,0,1,1,1,37.0,6.0,3,4,0
1,1,1,0,247500.0,2,4,0,1,33.0,5.0,6,2,0
1,0,0,0,112500.0,1,4,1,1,63.0,0.0,18,2,0
0,1,1,1,67500.0,3,4,1,1,35.0,3.0,8,3,0
1,0,1,2,360000.0,2,1,1,1,44.0,15.0,10,4,0
1,1,0,3,360000.0,0,4,1,1,42.0,5.0,10,5,0
0,0,1,2,315000.0,0,1,1,1,30.0,0.0,10,4,0
0,0,1,0,157500.0,3,4,1,1,41.0,3.0,1,2,0
1,0,1,0,135000.0,1,4,0,1,63.0,0.0,18,2,0
0,0,1,0,166500.0,3,2,1,1,30.0,11.0,8,2,0
1,0,0,0,180000.0,3,4,1,1,44.0,14.0,8,2,0
1,0,1,0,225000.0,3,4,1,1,56.0,9.0,11,2,0
0,0,0,0,135000.0,0,2,3,1,48.0,1.0,0,1,0
0,0,0,1,135000.0,0,4,2,1,42.0,22.0,6,2,0
0,0,1,0,193500.0,3,4,3,1,51.0,27.0,18,1,0
1,1,1,0,247500.0,2,4,0,1,33.0,5.0,6,2,0
0,1,1,0,315000.0,3,1,1,1,59.0,2.0,18,2,0
1,1,1,0,405000.0,3,1,1,1,28.0,7.0,10,2,0
0,1,0,1,405000.0,3,4,1,4,38.0,5.0,3,3,0
0,0,0,1,90000.0,3,4,1,5,28.0,3.0,18,3,0
1,0,1,2,270000.0,3,4,1,1,34.0,10.0,16,4,0
0,1,1,0,243000.0,3,4,3,1,40.0,6.0,14,1,0
1,1,1,1,180000.0,0,4,1,1,44.0,5.0,6,3,0
1,0,1,2,112500.0,3,4,1,1,43.0,4.0,16,4,0
1,1,1,0,337500.0,3,1,1,1,65.0,21.0,8,2,0
0,0,0,0,135000.0,1,1,1,2,54.0,0.0,18,2,0
0,0,1,0,117000.0,3,4,1,1,47.0,12.0,10,2,0
0,0,0,0,202500.0,3,4,1,5,35.0,1.0,10,2,0
0,1,1,0,270000.0,1,4,1,1,66.0,0.0,18,2,0
1,0,1,0,202500.0,0,4,1,1,23.0,3.0,3,2,0
0,0,0,0,135000.0,3,4,3,1,46.0,18.0,18,1,0
0,0,1,0,216000.0,3,4,1,1,43.0,4.0,3,2,0
0,0,1,0,135000.0,3,4,4,1,39.0,3.0,10,1,0
0,0,0,1,225000.0,0,4,1,1,29.0,9.0,13,3,0
1,1,0,0,81000.0,3,4,1,1,48.0,9.0,8,2,0
1,1,1,1,180000.0,3,4,0,1,39.0,11.0,10,3,0
1,1,0,0,292500.0,1,4,1,1,52.0,0.0,18,2,0
1,0,0,0,225000.0,0,1,1,5,36.0,14.0,10,2,0
0,0,1,0,157500.0,3,4,1,1,51.0,10.0,3,2,0
0,0,1,0,157500.0,0,4,3,1,50.0,10.0,18,1,0
1,1,0,2,166500.0,0,1,1,1,34.0,3.0,3,4,0
1,0,1,0,445500.0,0,1,2,1,53.0,7.0,18,1,0
0,1,1,0,180000.0,3,4,4,1,42.0,12.0,14,1,0
0,0,1,0,45000.0,1,4,1,1,57.0,0.0,18,2,0
0,0,1,1,315000.0,2,4,0,1,31.0,7.0,3,3,0
1,0,1,2,450000.0,0,1,1,1,34.0,6.0,10,4,0
0,1,1,0,180000.0,0,1,3,1,42.0,20.0,3,1,0
0,0,0,2,90000.0,3,4,1,1,33.0,0.0,18,4,0
0,0,1,0,191399.3262295082,1,4,1,1,64.0,0.0,18,2,0
1,1,1,1,148500.0,3,4,1,1,41.0,14.0,8,3,0
0,1,0,0,135000.0,3,4,1,1,52.0,19.0,1,2,0
1,1,1,0,144000.0,0,1,1,1,53.0,6.0,10,2,0
1,0,0,0,135000.0,1,4,1,1,44.0,0.0,18,2,0
1,0,0,1,360000.0,3,4,1,1,42.0,8.0,10,3,0
0,0,0,0,90000.0,3,4,0,1,32.0,9.0,17,2,0
1,0,0,0,157500.0,3,4,1,1,48.0,10.0,10,2,0
1,0,1,2,135000.0,3,4,1,1,31.0,13.0,8,4,0
0,0,0,1,292500.0,3,2,1,1,34.0,11.0,14,3,0
0,0,0,0,112500.0,2,4,4,1,53.0,14.0,18,1,0
0,0,1,0,216000.0,3,4,3,1,49.0,8.0,11,1,0
1,1,0,0,126000.0,0,2,1,1,28.0,8.0,8,2,0
1,1,0,1,135000.0,3,4,1,1,52.0,5.0,8,3,0
0,0,1,0,189000.0,1,2,4,1,60.0,0.0,18,1,0
1,0,1,0,337500.0,3,4,3,1,46.0,3.0,6,1,0
0,0,1,0,44550.0,1,4,1,1,63.0,0.0,18,2,0
0,1,1,0,112500.0,3,4,0,1,37.0,3.0,2,2,0
0,0,1,1,157500.0,3,4,1,1,29.0,5.0,18,3,0
1,0,1,2,112500.0,3,4,0,1,39.0,6.0,18,4,0
0,0,1,2,135000.0,3,4,1,1,35.0,4.0,18,4,0
1,1,1,0,135000.0,3,4,1,1,53.0,21.0,8,2,0
1,1,1,0,301500.0,3,4,1,4,25.0,2.0,8,2,0
0,1,0,0,112500.0,3,4,1,1,39.0,20.0,2,2,0
1,1,0,0,90000.0,3,4,3,1,23.0,3.0,8,1,0
0,0,0,0,67500.0,1,4,2,1,59.0,0.0,18,1,0
1,1,1,0,292500.0,3,1,1,1,28.0,6.0,10,2,0
0,1,1,2,315000.0,0,1,1,5,35.0,4.0,10,4,0
0,0,1,0,117000.0,3,4,1,1,48.0,1.0,18,2,0
0,0,1,0,157500.0,1,4,3,1,56.0,0.0,18,1,0
0,1,0,0,67500.0,3,4,1,1,31.0,5.0,18,2,0
1,1,1,0,189000.0,1,4,2,1,55.0,0.0,18,1,0
0,0,0,0,202500.0,3,1,0,1,42.0,14.0,3,2,0
1,0,1,1,157500.0,0,4,1,1,29.0,6.0,8,3,0
0,1,0,1,225000.0,3,1,0,1,37.0,3.0,3,3,0
0,0,0,1,112500.0,3,4,1,1,35.0,3.0,8,3,0
0,1,1,0,202500.0,0,4,1,1,51.0,19.0,0,2,0
1,0,0,0,180000.0,0,4,1,1,41.0,5.0,18,2,0
0,0,1,1,225000.0,0,1,1,1,26.0,6.0,10,3,0
0,0,1,2,157500.0,0,1,1,1,38.0,0.0,6,4,0
1,0,0,0,180000.0,3,1,1,1,39.0,9.0,8,2,0
0,0,0,1,112500.0,3,4,0,1,41.0,7.0,3,3,0
0,0,1,0,81000.0,3,4,1,1,54.0,1.0,14,2,0
0,1,1,1,90000.0,2,4,1,1,48.0,22.0,11,3,0
0,0,1,0,180000.0,0,1,1,1,61.0,1.0,18,2,0
0,0,1,0,94500.0,1,4,4,1,67.0,0.0,18,1,0
0,0,1,0,180000.0,0,1,1,1,61.0,1.0,18,2,0
1,1,1,0,450000.0,1,1,1,1,64.0,0.0,18,2,0
1,1,0,0,315000.0,0,4,0,1,38.0,3.0,10,2,0
0,0,1,2,54000.0,3,4,1,1,27.0,2.0,14,4,0
0,0,1,0,112500.0,1,4,1,1,62.0,0.0,18,2,0
0,0,1,2,157500.0,3,4,1,1,29.0,6.0,14,4,0
0,0,1,0,180000.0,0,4,0,1,38.0,3.0,8,2,0
0,0,0,0,225000.0,3,4,1,1,55.0,10.0,14,2,0
1,1,1,1,360000.0,3,1,1,1,43.0,4.0,4,3,0
0,0,1,0,112500.0,1,4,4,1,62.0,0.0,18,1,0
1,1,1,1,292500.0,0,1,1,1,34.0,9.0,18,3,0
1,0,0,0,360000.0,3,4,0,1,34.0,14.0,8,2,0
1,1,1,0,225000.0,3,1,3,5,26.0,2.0,18,1,0
0,0,1,1,126000.0,0,4,1,1,50.0,11.0,8,3,0
0,0,0,0,135000.0,1,4,4,2,65.0,0.0,18,1,0
0,0,0,0,270000.0,3,4,1,1,49.0,5.0,6,2,0
0,0,1,0,157500.0,2,4,4,1,63.0,6.0,4,1,0
0,1,1,0,216000.0,3,4,1,1,58.0,10.0,10,2,0
1,1,1,2,337500.0,3,2,1,1,34.0,5.0,8,4,0
1,1,1,0,225000.0,3,1,1,4,29.0,1.0,14,2,0
0,0,1,1,108000.0,3,4,1,1,44.0,13.0,8,3,0
1,1,0,0,225000.0,0,4,1,1,49.0,7.0,8,2,0
0,0,0,0,180000.0,3,2,1,1,54.0,5.0,8,2,0
0,0,1,0,180000.0,3,4,1,1,48.0,2.0,8,2,0
0,1,1,1,135000.0,3,1,1,1,37.0,1.0,3,3,0
0,1,0,0,180000.0,3,1,1,5,31.0,3.0,0,2,0
0,0,0,0,112500.0,3,4,1,1,52.0,29.0,18,2,0
0,0,0,0,270000.0,2,4,2,1,53.0,34.0,11,1,0
0,1,1,0,270000.0,3,4,1,1,55.0,5.0,18,2,0
0,0,1,1,270000.0,3,4,1,1,57.0,10.0,3,3,0
0,0,0,0,135000.0,3,4,1,1,44.0,6.0,18,2,0
1,1,0,1,351000.0,0,4,1,1,44.0,23.0,12,3,0
1,1,0,0,202500.0,0,4,1,1,29.0,6.0,10,2,0
0,0,1,0,189000.0,1,4,4,1,57.0,0.0,18,1,0
1,1,1,0,270000.0,3,4,2,1,48.0,4.0,8,1,0
0,1,1,0,144000.0,1,4,0,1,59.0,0.0,18,2,0
0,0,0,0,67500.0,3,4,1,1,27.0,5.0,14,2,0
0,0,1,0,247500.0,3,1,1,1,38.0,10.0,3,2,0
1,1,0,0,157500.0,3,1,1,1,56.0,6.0,8,2,0
0,0,1,0,157500.0,2,1,2,1,57.0,31.0,18,1,0
1,0,1,0,157500.0,3,4,3,1,47.0,11.0,2,1,0
1,0,0,1,180000.0,3,4,3,1,29.0,3.0,8,3,0
0,1,1,0,315000.0,0,4,1,1,43.0,15.0,3,2,0
0,0,0,0,99000.0,3,1,1,1,40.0,15.0,18,2,0
0,0,0,0,351000.0,0,1,1,1,59.0,3.0,18,2,0
0,0,0,0,175500.0,3,4,3,1,51.0,2.0,6,1,0
1,1,0,0,306000.0,3,4,1,1,44.0,5.0,10,2,0
0,0,0,1,157500.0,3,4,0,5,32.0,10.0,14,3,0
0,0,0,0,58500.0,1,4,1,1,57.0,0.0,18,2,0
1,1,1,0,292500.0,3,4,1,4,47.0,2.0,18,2,0
0,0,0,0,191399.3262295082,3,1,2,1,60.0,4.0,3,1,0
1,1,1,0,225000.0,3,4,2,1,38.0,5.0,4,1,0
0,1,1,1,247500.0,3,4,0,1,47.0,3.0,8,3,0
1,1,1,1,189000.0,3,1,1,1,36.0,10.0,6,3,0
1,1,0,0,247500.0,3,4,3,1,34.0,9.0,10,1,0
0,0,1,0,90000.0,3,4,1,1,55.0,9.0,18,2,0
0,0,1,0,148500.0,1,4,1,1,62.0,0.0,18,2,0
1,1,0,1,180000.0,3,4,1,1,32.0,12.0,18,3,0
0,1,1,1,180000.0,0,4,1,1,46.0,4.0,1,3,0
0,0,1,0,121900.5,1,4,1,1,44.0,0.0,18,2,0
0,0,0,0,112500.0,3,4,1,2,32.0,3.0,8,2,0
0,1,1,1,180000.0,0,1,1,1,33.0,1.0,3,3,0
0,1,0,0,225000.0,0,4,1,1,38.0,1.0,14,2,0
1,1,1,2,450000.0,0,4,1,1,37.0,1.0,4,4,0
0,1,1,0,225000.0,3,1,1,1,49.0,7.0,10,2,0
0,0,1,3,135000.0,3,4,1,1,41.0,4.0,8,5,0
0,0,1,0,157500.0,3,1,1,1,29.0,4.0,14,2,0
0,1,1,0,238500.0,3,1,1,1,42.0,19.0,11,2,0
1,1,0,0,261000.0,0,2,0,5,24.0,2.0,14,2,0
0,1,1,1,180000.0,0,4,1,1,42.0,7.0,10,3,0
1,0,0,0,225000.0,0,1,1,5,36.0,14.0,10,2,0
1,0,1,1,135000.0,3,1,1,1,26.0,5.0,6,3,0
0,0,1,0,112500.0,0,4,3,1,49.0,2.0,16,1,0
1,1,1,0,180000.0,3,2,1,1,47.0,13.0,8,2,0
0,1,0,1,171000.0,3,4,0,1,38.0,18.0,11,3,0
1,0,1,0,135000.0,3,4,3,5,31.0,3.0,4,1,0
1,0,0,2,202500.0,3,4,1,5,30.0,2.0,4,4,0
0,0,0,0,33750.0,1,1,1,1,52.0,0.0,18,2,0
0,0,1,0,135000.0,1,4,4,1,60.0,0.0,18,1,0
0,0,1,0,135000.0,1,1,3,1,62.0,0.0,18,1,0
1,1,0,0,157500.0,3,1,1,1,56.0,6.0,8,2,0
0,0,1,3,67500.0,0,4,1,1,46.0,1.0,14,5,0
1,1,1,0,135000.0,3,4,1,1,40.0,10.0,8,2,0
0,1,0,0,153000.0,1,4,4,1,65.0,0.0,18,1,0
0,0,1,1,180000.0,3,1,2,1,41.0,4.0,5,2,0
1,1,0,0,180000.0,3,4,3,1,28.0,5.0,6,1,0
1,1,0,0,121500.0,3,4,1,1,41.0,19.0,8,2,0
1,0,0,0,112500.0,3,4,0,4,40.0,7.0,18,2,0
1,1,0,1,270000.0,0,4,0,1,37.0,4.0,18,3,0
1,1,1,0,360000.0,0,4,1,1,42.0,1.0,4,2,0
1,1,1,0,116100.0,3,4,1,1,28.0,7.0,8,2,0
1,1,1,0,225000.0,1,1,1,1,66.0,0.0,18,2,0
1,1,1,0,450000.0,1,1,1,1,47.0,0.0,18,2,0
1,0,0,0,225000.0,3,4,1,1,58.0,33.0,8,2,0
0,0,1,1,405000.0,2,1,1,1,35.0,12.0,3,3,0
0,1,0,0,112500.0,2,4,1,1,32.0,1.0,3,2,0
0,0,0,0,157500.0,3,1,3,3,52.0,9.0,8,1,0
0,0,1,0,202500.0,3,1,1,1,29.0,4.0,18,2,0
1,1,1,0,297000.0,3,4,1,1,56.0,3.0,18,2,0
0,1,0,0,315000.0,3,1,1,1,37.0,10.0,0,2,0
1,0,1,0,202500.0,3,4,3,1,27.0,8.0,8,1,0
1,0,0,0,180000.0,3,1,1,5,37.0,7.0,6,2,0
1,1,1,0,202500.0,0,1,1,1,42.0,4.0,4,2,0
1,0,1,1,360000.0,3,4,0,1,32.0,7.0,14,3,0
1,1,1,0,112500.0,1,3,1,1,60.0,0.0,18,2,0
0,0,0,0,121500.0,1,4,1,1,58.0,0.0,18,2,0
0,0,0,0,112500.0,3,4,4,5,28.0,2.0,3,1,0
1,1,1,1,900000.0,0,1,0,1,46.0,7.0,6,3,0
1,0,1,0,112500.0,1,4,1,1,61.0,0.0,18,2,0
0,0,1,1,135000.0,3,2,1,1,44.0,26.0,18,3,0
1,1,1,0,261000.0,3,2,1,1,44.0,4.0,10,2,0
1,1,1,0,121500.0,1,1,1,1,66.0,0.0,18,2,0
0,1,0,0,202500.0,0,2,2,1,39.0,4.0,0,1,0
0,1,1,0,94500.0,3,4,1,1,50.0,28.0,6,2,0
1,1,1,0,225000.0,3,4,1,1,45.0,12.0,4,2,0
0,0,1,0,630000.0,1,4,3,1,60.0,0.0,18,1,0
0,0,0,0,202500.0,1,1,3,1,64.0,0.0,18,1,0
0,1,0,0,360000.0,3,1,1,1,35.0,6.0,0,2,0
1,1,0,2,157500.0,3,4,2,5,38.0,4.0,8,3,0
0,1,0,0,247500.0,3,4,2,1,37.0,6.0,8,1,0
1,0,1,0,81000.0,0,1,3,1,27.0,5.0,8,1,0
0,0,1,0,360000.0,2,1,1,1,44.0,9.0,10,2,0
1,1,0,0,315000.0,3,1,1,1,56.0,11.0,18,2,0
0,0,1,0,126000.0,3,4,3,1,46.0,8.0,2,1,0
0,1,1,0,225000.0,0,1,2,1,33.0,3.0,17,1,0
0,0,0,2,135000.0,3,4,1,5,31.0,5.0,3,4,0
1,0,1,0,225000.0,0,4,1,1,52.0,10.0,8,2,0
0,0,1,0,112500.0,0,1,1,1,48.0,3.0,18,2,0
0,0,1,0,40500.0,3,4,1,1,35.0,14.0,1,2,0
0,0,1,0,157500.0,1,4,2,1,58.0,0.0,18,1,0
0,0,1,2,67500.0,3,4,1,1,33.0,2.0,14,4,0
0,0,0,0,315000.0,2,1,1,1,58.0,18.0,3,2,0
0,0,1,2,270000.0,0,1,1,1,42.0,6.0,15,4,0
0,0,1,0,180000.0,1,4,0,1,59.0,0.0,18,2,0
0,0,1,0,157500.0,1,4,4,1,65.0,0.0,18,1,0
0,1,1,1,252000.0,0,4,2,1,29.0,2.0,18,2,0
0,1,0,0,270000.0,3,4,1,1,50.0,5.0,14,2,0
1,1,1,0,157500.0,3,4,1,5,24.0,4.0,4,2,0
0,0,1,0,270000.0,3,4,2,1,50.0,6.0,8,1,0
1,0,1,0,162000.0,1,1,1,1,64.0,0.0,18,2,0
1,1,1,0,315000.0,3,2,1,1,44.0,4.0,10,2,0
0,1,1,1,202500.0,3,4,1,1,37.0,6.0,3,3,0
0,1,1,1,180000.0,3,1,2,1,52.0,16.0,10,2,0
0,0,1,2,112500.0,3,4,1,5,40.0,1.0,3,4,0
0,0,1,0,135000.0,0,1,1,1,25.0,3.0,3,2,0
0,0,1,0,225000.0,3,1,3,1,33.0,7.0,10,1,0
1,1,0,0,157500.0,3,4,0,1,48.0,6.0,8,2,0
0,1,0,1,112500.0,3,1,3,1,27.0,4.0,3,2,0
1,1,1,1,202500.0,3,4,1,1,28.0,2.0,8,3,0
0,1,1,0,162000.0,3,4,3,1,50.0,8.0,8,1,0
1,1,1,0,450000.0,0,4,1,1,50.0,3.0,4,2,0
1,0,0,0,157500.0,0,1,3,1,28.0,4.0,14,1,0
0,0,0,0,270000.0,0,4,3,1,63.0,7.0,6,1,0
0,1,0,1,90000.0,3,4,1,1,42.0,3.0,8,3,0
0,0,1,0,67500.0,1,4,4,1,64.0,0.0,18,1,0
1,1,1,0,225000.0,1,4,3,1,48.0,0.0,18,1,0
0,0,1,0,135000.0,0,4,1,1,43.0,8.0,3,2,0
0,0,0,0,135000.0,1,4,4,1,58.0,0.0,18,1,0
0,1,1,0,157500.0,0,4,1,1,33.0,8.0,3,2,0
0,0,0,2,180000.0,2,4,1,3,31.0,8.0,8,4,0
1,1,1,0,418500.0,3,1,1,1,52.0,0.0,18,2,0
1,1,1,0,225000.0,3,4,1,1,49.0,9.0,4,2,0
1,1,1,0,135000.0,3,4,1,1,42.0,9.0,8,2,0
0,0,1,0,360000.0,0,1,1,1,30.0,11.0,3,2,0
0,0,1,0,135000.0,3,4,1,1,59.0,9.0,16,2,0
0,1,1,0,112500.0,3,1,1,1,28.0,1.0,8,2,0
0,0,1,0,225000.0,0,4,0,1,36.0,2.0,18,2,0
1,0,1,0,180000.0,3,4,1,1,44.0,2.0,8,2,0
0,0,1,0,202500.0,3,4,0,1,30.0,5.0,3,2,0
0,0,0,0,315000.0,0,1,1,1,44.0,1.0,14,2,0
1,1,1,1,315000.0,3,1,1,1,47.0,2.0,8,3,0
0,1,1,0,112500.0,3,4,1,1,47.0,5.0,14,2,0
0,0,1,0,83250.0,1,4,0,1,55.0,0.0,18,2,0
0,0,1,0,261000.0,3,4,1,1,55.0,7.0,8,2,0
1,0,1,0,247500.0,3,4,1,1,48.0,6.0,8,2,0
1,1,1,0,360000.0,3,1,1,1,61.0,11.0,10,2,0
0,0,1,0,135000.0,3,4,1,1,36.0,3.0,8,2,0
0,0,1,0,225000.0,3,4,4,1,54.0,7.0,6,1,0
0,1,1,0,270000.0,2,1,1,1,45.0,23.0,10,2,0
1,1,0,0,112500.0,1,4,1,1,56.0,0.0,18,2,0
0,0,0,0,112500.0,3,1,3,0,35.0,1.0,3,1,0
1,0,0,1,225000.0,3,1,1,1,50.0,7.0,10,3,0
1,1,1,0,173250.0,3,4,0,1,45.0,6.0,4,2,0
1,0,1,0,148500.0,3,4,3,1,32.0,3.0,8,1,0
1,0,1,0,315000.0,0,4,0,1,49.0,11.0,10,2,0
0,0,0,1,135000.0,3,4,1,1,29.0,4.0,0,3,0
0,0,1,0,157500.0,1,4,4,1,65.0,0.0,18,1,0
0,0,1,2,76500.0,2,1,1,1,40.0,6.0,18,4,0
1,1,0,0,225000.0,0,1,1,1,36.0,4.0,18,2,0
0,1,1,0,157500.0,3,4,1,1,46.0,7.0,3,2,0
1,1,1,2,216000.0,2,1,1,1,30.0,7.0,6,4,0
0,0,1,0,90000.0,1,4,2,1,58.0,0.0,18,1,0
1,0,1,0,211500.0,3,4,3,1,28.0,3.0,3,1,0
1,1,0,2,202500.0,3,1,1,1,32.0,2.0,4,4,0
0,0,0,1,112500.0,2,4,3,1,44.0,21.0,3,2,0
0,1,1,0,112500.0,3,1,1,1,28.0,1.0,8,2,0
1,0,0,0,166500.0,3,4,3,1,23.0,1.0,8,1,0
0,0,1,2,72000.0,3,4,1,1,42.0,15.0,11,4,0
0,0,1,0,135000.0,3,4,1,1,56.0,6.0,1,2,0
0,0,0,0,157500.0,3,1,1,1,39.0,6.0,3,2,0
0,0,1,1,67500.0,2,4,0,1,49.0,1.0,18,3,0
0,1,1,0,135000.0,3,4,2,1,44.0,4.0,8,1,0
0,1,1,0,207000.0,2,1,1,1,61.0,10.0,11,2,0
1,1,0,1,148500.0,0,4,1,1,35.0,8.0,4,3,0
0,0,0,0,112500.0,0,2,1,1,28.0,6.0,18,2,0
0,0,0,2,112500.0,3,4,1,1,43.0,3.0,8,4,0
0,0,1,0,202500.0,0,1,3,1,39.0,6.0,18,1,0
0,0,0,0,67500.0,3,4,1,1,55.0,19.0,14,2,0
0,0,1,2,67500.0,3,4,2,1,38.0,8.0,14,3,0
0,0,1,0,306000.0,0,1,1,1,41.0,9.0,18,2,0
0,1,1,1,90000.0,2,4,1,1,48.0,22.0,11,3,0
1,1,1,1,360000.0,3,4,1,1,58.0,8.0,8,3,0
0,0,1,0,112500.0,3,2,0,1,25.0,5.0,18,2,0
1,1,1,2,270000.0,0,1,1,1,47.0,2.0,10,4,0
1,0,1,0,450000.0,0,4,3,5,28.0,4.0,10,1,0
0,0,0,0,67500.0,3,4,1,1,49.0,11.0,16,2,0
0,0,1,0,180000.0,0,4,1,1,41.0,9.0,14,2,0
1,1,1,0,270000.0,0,4,1,1,50.0,4.0,4,2,0
0,1,1,0,315000.0,1,4,3,1,58.0,0.0,18,1,0
0,0,1,0,247500.0,0,4,1,1,48.0,3.0,2,2,0
1,1,1,0,72000.0,3,1,1,1,60.0,2.0,16,2,0
0,0,0,2,81000.0,3,3,3,1,42.0,6.0,14,3,0
0,0,0,0,171000.0,1,4,1,1,57.0,0.0,18,2,0
0,0,0,1,135000.0,0,4,1,1,40.0,1.0,14,3,0
0,0,0,0,135000.0,3,4,1,1,39.0,5.0,18,2,0
0,1,0,0,202500.0,2,4,1,1,54.0,33.0,11,2,0
1,0,1,1,292500.0,2,1,1,1,46.0,10.0,3,3,0
1,0,1,2,360000.0,2,1,1,1,44.0,15.0,10,4,0
0,0,1,0,315000.0,3,4,2,1,42.0,9.0,8,1,0
0,1,1,1,405000.0,2,4,1,1,46.0,1.0,8,3,0
0,1,1,1,225000.0,0,4,1,1,37.0,9.0,14,3,0
1,0,1,0,198000.0,1,1,1,1,68.0,0.0,18,2,0
1,1,0,1,202500.0,0,1,1,5,27.0,1.0,10,3,0
1,0,1,0,90000.0,3,4,3,1,29.0,1.0,4,1,0
